"Site_Name","Loc_Name","Start_Date","Year","Species","Com_Sp","Plot_Name","Zone","variable","value"
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","F5","Fucus","logAbundance",4.64439089914137
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","F5","Fucus","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","F5","Fucus","logAbundance",3.81404259706794
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","F5","Fucus","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","M1","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","M1","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","M1","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","M1","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","M1","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","M2","Mussels","logAbundance",3.61988658262698
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","M2","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","M2","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","M2","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","M2","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","M3","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","M3","Mussels","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","M3","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","M3","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","M3","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","M4","Mussels","logAbundance",1.67397643357167
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","M4","Mussels","logAbundance",3.75341797525151
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","M4","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","M4","Mussels","logAbundance",1.67397643357167
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","M4","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","M5","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","M5","Mussels","logAbundance",3.87120101090789
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","M5","Mussels","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","M5","Mussels","logAbundance",3.46573590279973
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","M5","Mussels","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","R1","Red Algae","logAbundance",1.67397643357167
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R1","Red Algae","logAbundance",2.77258872223978
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R1","Red Algae","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R1","Red Algae","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","R1","Red Algae","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","R2","Red Algae","logAbundance",2.36712361413162
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R2","Red Algae","logAbundance",2.59026716544583
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R2","Red Algae","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R2","Red Algae","logAbundance",2.07944154167984
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","R2","Red Algae","logAbundance",1.67397643357167
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","R3","Red Algae","logAbundance",2.59026716544583
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R3","Red Algae","logAbundance",2.07944154167984
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R3","Red Algae","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R3","Red Algae","logAbundance",2.36712361413162
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","R3","Red Algae","logAbundance",2.07944154167984
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","R4","Red Algae","logAbundance",3.54577861047326
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R4","Red Algae","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R4","Red Algae","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R4","Red Algae","logAbundance",1.67397643357167
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","R4","Red Algae","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","LITLIT","Common periwinkle (Littorina littorea)","R5","Red Algae","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","LITOBT","Smooth periwinkle (Littorina obtusata)","R5","Red Algae","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","LITSAX","Rough periwinkle (Littorina saxatilis)","R5","Red Algae","logAbundance",0
"Acadia NP","Otter Point",2016-06-30,"2016","NUCLAP","Dogwhelk (Nucella lapillus)","R5","Red Algae","logAbundance",0.980829253011726
"Acadia NP","Otter Point",2016-06-30,"2016","TECTES","Limpet (Tectura testudinalis)","R5","Red Algae","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","A1","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A1","Ascophyllum","logAbundance",3.28341434600577
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A1","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A1","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","A1","Ascophyllum","logAbundance",2.07944154167984
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","A2","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A2","Ascophyllum","logAbundance",2.59026716544583
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A2","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A2","Ascophyllum","logAbundance",2.59026716544583
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","A2","Ascophyllum","logAbundance",0.980829253011726
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","A3","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A3","Ascophyllum","logAbundance",3.17805383034795
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A3","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A3","Ascophyllum","logAbundance",3.28341434600577
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","A3","Ascophyllum","logAbundance",1.67397643357167
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","A4","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A4","Ascophyllum","logAbundance",3.61988658262698
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A4","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A4","Ascophyllum","logAbundance",3.06027079469156
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","A4","Ascophyllum","logAbundance",2.36712361413162
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","A5","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","A5","Ascophyllum","logAbundance",2.36712361413162
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","A5","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","A5","Ascophyllum","logAbundance",2.92673940206704
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","A5","Ascophyllum","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","B1","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B1","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B1","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B1","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","B1","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","B2","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B2","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B2","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B2","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","B2","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","B3","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B3","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B3","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B3","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","B3","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","B4","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B4","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B4","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B4","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","B4","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","B5","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","B5","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","B5","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","B5","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","B5","Barnacle","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","F1","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F1","Fucus","logAbundance",2.36712361413162
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F1","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F1","Fucus","logAbundance",1.67397643357167
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","F1","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","F2","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F2","Fucus","logAbundance",2.59026716544583
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F2","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F2","Fucus","logAbundance",1.67397643357167
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","F2","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","F3","Fucus","logAbundance",0.980829253011726
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F3","Fucus","logAbundance",2.36712361413162
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F3","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F3","Fucus","logAbundance",2.92673940206704
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","F3","Fucus","logAbundance",0.980829253011726
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","F4","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F4","Fucus","logAbundance",3.17805383034795
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F4","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F4","Fucus","logAbundance",2.59026716544583
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","F4","Fucus","logAbundance",1.67397643357167
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","F5","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","F5","Fucus","logAbundance",3.87120101090789
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","F5","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","F5","Fucus","logAbundance",4.38202663467388
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","F5","Fucus","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","M1","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","M1","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","M1","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","M1","Mussels","logAbundance",0.980829253011726
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","M1","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","M2","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","M2","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","M2","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","M2","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","M2","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","M3","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITOBT","Smooth periwinkle (Littorina obtusata)","M3","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITSAX","Rough periwinkle (Littorina saxatilis)","M3","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","NUCLAP","Dogwhelk (Nucella lapillus)","M3","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","TECTES","Limpet (Tectura testudinalis)","M3","Mussels","logAbundance",0
"Acadia NP","Schoodic Point",2013-06-19,"2013","LITLIT","Common periwinkle (Littorina littorea)","M4","Mussels","logAbundance",0
