Site_Name,Site_Code,Loc_Name,Loc_Code,Year,Common,Species,Spp_Name,Com_Sp,Zone,variable,QAQC,mean,se,N
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,12.82,5.69,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,2.19,0.42,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.32,0.02,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,2.66,2.66,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,0.52,0.52,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0.08,0.08,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Ship Harbor,SHIHAR,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,9.58,3.63,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,1.88,0.52,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.24,0.07,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,4.67,4.67,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,0.73,0.73,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0.09,0.09,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,19.76,14.13,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,1.85,0.78,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.3,0.07,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Abundance,FALSE,17.08,5.37,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,logAbundance,FALSE,2.55,0.43,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Proportion.Damaged,FALSE,0.33,0.02,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Abundance,FALSE,12.26,2.98,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,logAbundance,FALSE,2.32,0.35,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Proportion.Damaged,FALSE,0.2,0.07,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Abundance,FALSE,0.68,0.68,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,logAbundance,FALSE,0.25,0.25,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Proportion.Damaged,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Abundance,FALSE,3.2,1.96,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,logAbundance,FALSE,0.83,0.51,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,22.4,9.86,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,2.49,0.69,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.3,0.08,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,9.08,3.11,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,1.92,0.4,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0.37,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,4
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,1.08,0.66,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,0.4,0.24,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,1.6,1.06,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,0.53,0.34,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,3.74,2,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,1.01,0.46,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0.22,0.09,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,16.02,5.34,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,2.49,0.42,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.36,0.01,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Abundance,FALSE,22.42,9.19,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,logAbundance,FALSE,2.87,0.32,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Proportion.Damaged,FALSE,0.32,0.02,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Abundance,FALSE,30.38,9.86,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,logAbundance,FALSE,3.11,0.44,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Proportion.Damaged,FALSE,0.38,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Abundance,FALSE,1.08,0.66,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,logAbundance,FALSE,0.4,0.24,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Abundance,FALSE,7.48,4.16,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,logAbundance,FALSE,1.57,0.42,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Proportion.Damaged,FALSE,0.24,0.07,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Abundance,FALSE,2.66,2.66,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,logAbundance,FALSE,0.52,0.52,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0.08,0.08,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,0.54,0.54,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0.2,0.2,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0.07,0.07,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,1.6,1.06,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0.53,0.34,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,11.2,5.49,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,1.92,0.56,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.28,0.07,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,19.74,2.61,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,2.94,0.15,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0.37,0.01,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Calf Island,CALISL,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
